department,code,year,marks,mean,sd,min,q10,q25,median,IQR,q75,q90,q95,max
School,LL275,2019/20,188,64.9,5.7,34.0,60.0,63.0,66.0,5.0,68.0,70.0,72.0,74.0
School,LL275,2020/21,167,65.1,4.2,46.0,60.0,63.0,65.0,4.5,67.5,70.0,71.0,74.0
School,LL275,2021/22,203,61.8,5.7,40.0,55.0,60.0,62.0,5.0,65.0,68.0,70.0,73.0
School,LL275,2022/23,189,62.7,5.4,37.0,56.0,60.0,63.0,6.0,66.0,70.0,70.0,72.0
School,LL275,2023/24,204,62.1,6.4,33.0,55.0,60.0,63.0,6.2,66.2,70.0,71.0,75.0
School,LL278,2019/20,70,67.2,5.0,47.0,61.0,66.0,68.0,4.0,70.0,71.1,74.1,75.0
School,LL278,2020/21,60,67.2,4.2,56.0,62.0,65.0,67.5,5.0,70.0,71.0,74.0,78.0
School,LL278,2021/22,43,66.2,6.0,35.0,61.4,65.0,67.0,5.0,70.0,70.8,72.8,74.0
School,LL278,2022/23,61,66.0,4.4,53.0,61.0,63.0,66.0,7.0,70.0,71.0,72.0,73.0
School,LL278,2023/24,60,66.2,4.0,50.0,61.9,64.0,67.0,5.0,69.0,70.1,71.0,74.0
School,LL284,2019/20,15,63.1,6.4,45.0,58.8,60.0,64.0,8.0,68.0,68.0,69.2,72.0
School,LL284,2020/21,17,66.5,4.7,57.0,61.0,64.0,66.0,6.0,70.0,71.8,73.2,74.0
School,LL284,2021/22,21,65.7,5.2,53.0,57.0,65.0,67.0,5.0,70.0,71.0,71.0,72.0
School,LL284,2022/23,27,66.3,3.5,58.0,62.0,64.0,67.0,4.0,68.0,70.0,70.7,74.0
School,LL284,2023/24,13,64.1,5.7,52.0,57.0,61.0,65.0,6.0,67.0,70.4,71.8,73.0
School,LL293,2019/20,25,67.8,3.0,58.0,64.4,67.0,68.0,3.0,70.0,70.0,70.8,72.0
School,LL293,2020/21,19,65.6,4.3,50.0,63.4,65.0,67.0,3.0,68.0,68.0,68.2,70.0
School,LL293,2021/22,16,66.1,5.6,55.0,58.5,62.8,66.5,8.2,71.0,72.5,73.0,73.0
School,LL293,2022/23,9,66.0,3.3,60.0,63.2,64.0,65.0,4.0,68.0,70.0,70.0,70.0
School,LL293,2023/24,26,65.0,7.7,38.0,59.5,62.0,66.5,8.8,70.8,71.5,72.0,73.0
School,LL295,2019/20,24,62.2,14.4,0.0,58.6,63.0,65.5,5.2,68.2,69.7,70.0,70.0
School,LL295,2021/22,29,66.9,5.2,57.0,60.6,63.0,67.0,6.0,69.0,75.0,75.0,76.0
School,LL295,2022/23,28,65.6,5.2,54.0,59.4,62.0,65.0,6.5,68.5,72.3,74.3,75.0
School,LL295,2023/24,25,63.9,9.0,30.0,58.8,60.0,65.0,10.0,70.0,72.0,72.8,73.0
School,LL300,2019/20,25,64.6,3.5,55.0,61.4,63.0,64.0,4.0,67.0,69.2,70.0,72.0
School,LL300,2020/21,29,65.7,3.0,58.0,62.8,64.0,66.0,3.0,67.0,70.0,70.6,71.0
School,LL300,2021/22,34,64.1,5.5,48.0,57.9,62.0,64.0,5.0,67.0,70.0,71.3,73.0
School,LL300,2022/23,44,64.2,5.6,42.0,61.0,62.8,65.0,4.5,67.2,70.0,70.0,73.0
School,LL300,2023/24,38,63.7,5.3,50.0,57.4,60.0,64.5,8.0,68.0,70.3,72.0,73.0
School,LL301,2021/22,26,66.1,4.8,56.0,61.5,63.0,66.0,5.8,68.8,73.0,74.5,75.0
School,LL301,2022/23,28,66.7,4.7,55.0,59.7,64.8,67.0,5.2,70.0,72.0,72.0,73.0
School,LL302,2023/24,4,66.5,5.4,59.0,61.1,64.2,68.0,6.0,70.2,70.7,70.8,71.0
School,LL303,2023/24,9,69.1,2.7,64.0,66.4,68.0,70.0,3.0,71.0,71.4,72.2,73.0
School,LL305,2019/20,171,66.4,4.3,41.0,62.0,64.5,67.0,3.5,68.0,71.0,72.0,73.0
School,LL305,2020/21,178,66.0,4.4,42.0,62.0,64.0,67.0,4.0,68.0,70.0,71.0,75.0
School,LL305,2021/22,166,65.0,4.1,45.0,60.0,63.0,65.0,4.0,67.0,70.0,71.0,74.0
School,LL305,2022/23,202,64.2,4.6,41.0,58.0,62.0,64.0,5.0,67.0,70.0,70.0,73.0
School,LL305,2023/24,175,65.3,4.4,46.0,61.0,63.0,65.0,5.0,68.0,71.0,72.0,76.0
School,LL342,2019/20,20,67.4,4.4,60.0,60.0,64.0,70.0,6.0,70.0,71.1,72.2,75.0
School,LL342,2020/21,21,67.8,3.5,57.0,66.0,67.0,67.0,4.0,71.0,72.0,72.0,73.0
School,LL342,2021/22,11,68.5,4.4,60.0,65.0,65.5,68.0,7.0,72.5,73.0,73.5,74.0
School,LL342,2022/23,24,69.8,3.4,62.0,64.9,68.0,70.5,4.0,72.0,73.0,73.8,74.0
School,LL342,2023/24,11,69.5,3.3,63.0,65.0,68.5,70.0,2.5,71.0,73.0,73.5,74.0
School,LL350C,2022/23,2,71.0,1.4,70.0,70.2,70.5,71.0,1.0,71.5,71.8,71.9,72.0
School,LL350C,2023/24,3,72.3,0.6,72.0,72.0,72.0,72.0,0.5,72.5,72.8,72.9,73.0
School,LL351C,2021/22,3,71.3,1.1,70.0,70.4,71.0,72.0,1.0,72.0,72.0,72.0,72.0
School,LL351C,2022/23,2,67.0,4.2,64.0,64.6,65.5,67.0,3.0,68.5,69.4,69.7,70.0
School,LL351C,2023/24,3,71.3,0.6,71.0,71.0,71.0,71.0,0.5,71.5,71.8,71.9,72.0
School,LL352C,2021/22,3,69.0,1.0,68.0,68.2,68.5,69.0,1.0,69.5,69.8,69.9,70.0
School,LL352C,2022/23,2,67.5,0.7,67.0,67.1,67.2,67.5,0.5,67.8,67.9,68.0,68.0
School,LL352C,2023/24,3,67.7,1.5,66.0,66.4,67.0,68.0,1.5,68.5,68.8,68.9,69.0
School,LL353C,2021/22,3,63.3,0.6,63.0,63.0,63.0,63.0,0.5,63.5,63.8,63.9,64.0
School,LL353C,2022/23,2,62.5,0.7,62.0,62.1,62.2,62.5,0.5,62.8,62.9,62.9,63.0
School,LL353C,2023/24,3,64.3,2.5,62.0,62.4,63.0,64.0,2.5,65.5,66.4,66.7,67.0
School,LL398,2019/20,2,65.0,2.8,63.0,63.4,64.0,65.0,2.0,66.0,66.6,66.8,67.0
School,LL398,2020/21,2,69.0,5.7,65.0,65.8,67.0,69.0,4.0,71.0,72.2,72.6,73.0
School,LL398,2021/22,3,69.7,1.5,68.0,68.4,69.0,70.0,1.5,70.5,70.8,70.9,71.0
School,LL398,2022/23,4,70.5,6.3,67.0,67.0,67.0,67.5,4.0,71.0,76.4,78.2,80.0
School,LL398,2023/24,3,70.0,3.0,67.0,67.6,68.5,70.0,3.0,71.5,72.4,72.7,73.0
School,LL399,2019/20,20,68.9,4.5,58.0,63.6,67.0,70.0,3.2,70.2,75.0,75.0,76.0
School,LL399,2020/21,32,72.1,3.8,61.0,67.1,70.0,72.0,5.2,75.2,76.0,77.0,78.0
School,LL399,2021/22,24,68.2,3.9,62.0,63.0,65.0,68.0,6.2,71.2,73.0,73.8,75.0
School,LL399,2022/23,34,70.0,3.5,65.0,66.0,67.2,70.0,4.8,72.0,73.0,75.0,82.0
School,LL399,2023/24,27,70.8,4.7,57.0,66.6,69.0,72.0,4.0,73.0,75.4,77.4,80.0
Centre,LN100,2020/21,8,70.8,7.2,61.0,63.8,66.5,69.0,8.5,75.0,79.5,81.2,83.0
Centre,LN100,2021/22,2,63.0,18.4,50.0,52.6,56.5,63.0,13.0,69.5,73.4,74.7,76.0
Centre,LN100,2022/23,4,66.8,6.2,60.0,60.9,62.2,67.0,9.2,71.5,72.4,72.7,73.0
Centre,LN100,2023/24,3,70.0,8.5,61.0,63.0,66.0,71.0,8.5,74.5,76.6,77.3,78.0
Centre,LN101,2019/20,10,65.3,23.5,0.0,59.4,68.2,70.0,8.5,76.8,79.1,79.5,80.0
Centre,LN101,2020/21,5,73.8,6.3,65.0,67.0,70.0,75.0,9.0,79.0,79.6,79.8,80.0
Centre,LN101,2021/22,8,62.2,13.8,44.0,44.7,48.0,68.0,25.5,73.5,75.3,75.7,76.0
Centre,LN101,2022/23,11,74.0,14.2,36.0,67.0,71.5,76.0,11.5,83.0,85.0,86.0,87.0
Centre,LN101,2023/24,9,67.6,25.5,0.0,57.6,73.0,75.0,6.0,79.0,79.0,79.0,79.0
Centre,LN102,2019/20,8,71.1,5.5,64.0,65.4,67.5,70.0,7.5,75.0,78.3,78.7,79.0
Centre,LN102,2020/21,5,69.6,9.6,59.0,61.8,66.0,67.0,5.0,71.0,79.4,82.2,85.0
Centre,LN102,2021/22,7,60.0,26.8,0.0,39.0,66.0,68.0,5.0,71.0,75.6,76.8,78.0
Centre,LN102,2022/23,3,70.3,6.7,63.0,64.8,67.5,72.0,6.5,74.0,75.2,75.6,76.0
Centre,LN102,2023/24,9,70.7,6.5,61.0,62.6,67.0,70.0,10.0,77.0,78.2,78.6,79.0
Centre,LN104,2019/20,15,66.1,5.7,54.0,58.2,63.0,68.0,7.0,70.0,71.6,72.6,74.0
Centre,LN104,2020/21,16,64.9,7.1,47.0,57.0,61.5,67.0,8.8,70.2,71.5,72.2,73.0
Centre,LN104,2021/22,20,57.5,21.5,0.0,31.5,57.8,65.0,12.5,70.2,73.1,74.0,74.0
Centre,LN104,2022/23,24,61.3,14.5,0.0,53.0,59.5,64.5,9.0,68.5,70.0,70.0,76.0
Centre,LN104,2023/24,20,56.5,11.6,19.0,47.0,51.8,56.5,13.5,65.2,68.2,70.0,70.0
Centre,LN110,2019/20,10,68.2,3.6,60.0,65.4,67.2,68.5,2.5,69.8,71.3,72.6,74.0
Centre,LN110,2020/21,7,69.1,5.9,60.0,63.0,65.5,70.0,7.5,73.0,75.8,76.4,77.0
Centre,LN110,2021/22,5,67.6,3.2,63.0,64.2,66.0,68.0,4.0,70.0,70.6,70.8,71.0
Centre,LN110,2022/23,7,67.9,5.0,62.0,62.6,64.0,67.0,8.0,72.0,74.0,74.0,74.0
Centre,LN110,2023/24,6,65.2,5.7,55.0,59.5,64.2,65.5,4.8,69.0,70.5,70.8,71.0
Centre,LN112,2019/20,5,73.6,5.1,66.0,68.4,72.0,75.0,3.0,75.0,78.0,79.0,80.0
Centre,LN112,2020/21,4,71.8,3.0,68.0,68.9,70.2,72.0,3.2,73.5,74.4,74.7,75.0
Centre,LN112,2021/22,3,73.0,2.6,70.0,70.8,72.0,74.0,2.5,74.5,74.8,74.9,75.0
Centre,LN112,2022/23,6,67.7,5.7,61.0,62.0,63.5,67.0,7.8,71.2,74.0,75.0,76.0
Centre,LN112,2023/24,6,66.5,5.9,56.0,60.0,65.0,68.0,5.2,70.2,71.5,71.8,72.0
Centre,LN115,2019/20,19,65.6,3.1,60.0,61.8,63.0,66.0,4.5,67.5,70.0,70.1,71.0
Centre,LN115,2020/21,23,66.6,2.8,61.0,64.0,64.0,66.0,5.0,69.0,70.0,70.9,71.0
Centre,LN115,2021/22,29,66.6,2.4,62.0,63.0,64.0,68.0,4.0,68.0,69.0,69.6,70.0
Centre,LN115,2022/23,26,65.5,3.1,59.0,62.5,63.5,65.0,4.0,67.5,69.5,70.0,71.0
Centre,LN115,2023/24,26,60.5,18.1,0.0,59.5,63.2,65.0,3.8,67.0,70.0,70.0,71.0
Centre,LN120,2019/20,16,67.2,6.1,50.0,61.5,64.0,70.0,7.0,71.0,72.0,72.2,73.0
Centre,LN120,2020/21,19,67.0,5.7,55.0,61.0,63.0,66.0,8.0,71.0,74.4,76.0,76.0
Centre,LN120,2021/22,24,66.5,6.0,49.0,59.8,65.8,67.5,4.5,70.2,71.0,72.7,74.0
Centre,LN120,2022/23,22,66.1,5.2,56.0,58.2,62.0,67.5,8.0,70.0,71.0,72.0,76.0
Centre,LN120,2023/24,21,66.0,3.8,56.0,62.0,64.0,67.0,4.0,68.0,70.0,71.0,73.0
Centre,LN121,2019/20,12,66.7,7.5,56.0,57.5,62.8,66.0,7.2,70.0,74.5,78.6,83.0
Centre,LN121,2020/21,10,63.8,8.1,49.0,55.3,57.8,65.5,12.2,70.0,70.5,72.8,75.0
Centre,LN121,2021/22,20,60.3,9.6,42.0,44.9,54.8,63.5,13.2,68.0,70.1,71.2,75.0
Centre,LN121,2022/23,21,58.7,20.4,0.0,40.0,55.0,64.0,18.0,73.0,75.0,75.0,75.0
Centre,LN121,2023/24,18,58.0,11.9,22.0,44.5,55.0,62.0,9.0,64.0,68.0,68.4,71.0
Centre,LN122,2019/20,10,66.4,6.3,52.0,61.0,63.8,67.0,7.2,71.0,72.1,72.5,73.0
Centre,LN122,2020/21,12,66.5,5.8,55.0,60.2,62.0,67.5,8.0,70.0,72.7,73.9,75.0
Centre,LN122,2021/22,8,68.6,3.3,63.0,65.1,66.8,69.0,3.8,70.5,72.3,72.7,73.0
Centre,LN122,2022/23,10,67.6,3.7,62.0,62.9,65.5,67.5,4.8,70.2,72.1,72.5,73.0
Centre,LN122,2023/24,11,68.6,4.3,62.0,63.0,65.0,70.0,7.5,72.5,73.0,73.5,74.0
Centre,LN130,2019/20,19,67.5,8.2,50.0,57.2,62.5,68.0,11.0,73.5,76.4,78.4,82.0
Centre,LN130,2020/21,14,67.1,4.0,58.0,60.9,66.5,68.0,3.5,70.0,70.7,71.0,71.0
Centre,LN130,2021/22,21,65.0,5.4,53.0,57.0,62.0,67.0,6.0,68.0,70.0,72.0,73.0
Centre,LN130,2022/23,29,63.7,7.8,40.0,52.8,61.0,65.0,9.0,70.0,71.2,72.6,76.0
Centre,LN130,2023/24,13,56.1,10.8,38.0,41.4,48.0,59.0,17.0,65.0,67.6,68.8,70.0
Centre,LN131,2019/20,17,67.9,18.4,0.0,61.4,68.0,73.0,8.0,76.0,77.8,79.0,79.0
Centre,LN131,2020/21,24,68.3,16.4,0.0,60.0,67.8,73.0,7.5,75.2,78.4,79.8,81.0
Centre,LN131,2021/22,17,68.6,5.2,57.0,63.4,65.0,70.0,6.0,71.0,74.8,76.0,76.0
Centre,LN131,2022/23,18,65.5,18.1,0.0,56.2,61.8,71.0,13.2,75.0,76.3,77.7,82.0
Centre,LN131,2023/24,15,64.7,8.9,44.0,56.6,59.0,64.0,10.5,69.5,76.6,77.0,77.0
Centre,LN132,2019/20,19,66.7,5.1,57.0,60.0,64.5,67.0,5.5,70.0,71.8,75.2,77.0
Centre,LN132,2020/21,15,70.2,4.0,62.0,65.2,68.0,71.0,4.5,72.5,73.6,75.2,78.0
Centre,LN132,2021/22,18,69.2,4.1,61.0,62.7,67.0,70.5,5.0,72.0,73.3,74.0,74.0
Centre,LN132,2022/23,17,63.4,5.3,50.0,56.6,60.0,65.0,7.0,67.0,68.0,68.4,70.0
Centre,LN132,2023/24,21,59.0,10.4,31.0,51.0,57.0,62.0,9.0,66.0,68.0,72.0,72.0
Centre,LN140,2019/20,2,67.5,0.7,67.0,67.1,67.2,67.5,0.5,67.8,67.9,68.0,68.0
Centre,LN140,2020/21,9,69.0,2.2,66.0,66.8,67.0,69.0,3.0,70.0,72.0,72.0,72.0
Centre,LN140,2021/22,16,67.3,3.5,60.0,63.0,64.8,68.0,5.2,70.0,71.0,72.2,73.0
Centre,LN140,2022/23,15,66.2,3.7,59.0,62.4,63.0,67.0,6.0,69.0,70.0,70.6,72.0
Centre,LN140,2023/24,16,63.9,5.8,50.0,58.5,61.8,64.0,5.5,67.2,70.5,71.8,74.0
Centre,LN142,2019/20,8,68.6,2.3,65.0,66.4,67.0,69.0,3.0,70.0,70.6,71.3,72.0
Centre,LN142,2020/21,21,67.8,4.3,56.0,62.0,66.0,68.0,5.0,71.0,72.0,72.0,74.0
Centre,LN142,2021/22,17,66.3,6.0,58.0,59.0,62.0,65.0,11.0,73.0,73.4,74.6,77.0
Centre,LN142,2022/23,18,64.8,7.1,55.0,56.7,58.0,64.0,13.0,71.0,74.0,74.2,75.0
Centre,LN142,2023/24,9,64.8,6.8,50.0,58.8,61.0,66.0,9.0,70.0,70.6,71.8,73.0
Centre,LN200,2019/20,2,68.0,2.8,66.0,66.4,67.0,68.0,2.0,69.0,69.6,69.8,70.0
Centre,LN200,2021/22,3,75.7,2.3,73.0,73.8,75.0,77.0,2.0,77.0,77.0,77.0,77.0
Centre,LN200,2022/23,2,80.0,4.2,77.0,77.6,78.5,80.0,3.0,81.5,82.4,82.7,83.0
Centre,LN200,2023/24,2,73.5,2.1,72.0,72.3,72.8,73.5,1.5,74.2,74.7,74.9,75.0
Centre,LN210,2019/20,3,70.3,4.9,67.0,67.2,67.5,68.0,4.5,72.0,74.4,75.2,76.0
Centre,LN210,2020/21,11,69.3,4.9,60.0,65.0,65.5,71.0,7.5,73.0,74.0,75.0,76.0
Centre,LN210,2021/22,4,66.8,6.8,58.0,60.1,63.2,68.0,8.2,71.5,72.4,72.7,73.0
Centre,LN210,2022/23,7,67.3,4.8,61.0,61.0,64.5,68.0,5.0,69.5,72.2,73.1,74.0
Centre,LN210,2023/24,6,68.8,3.5,64.0,64.5,66.2,70.0,4.5,70.8,72.0,72.5,73.0
Centre,LN220,2019/20,15,68.5,4.2,62.0,63.0,65.5,70.0,6.0,71.5,73.6,74.0,74.0
Centre,LN220,2020/21,15,66.9,3.9,61.0,62.0,64.0,67.0,5.0,69.0,71.2,72.9,75.0
Centre,LN220,2021/22,13,66.6,4.9,57.0,61.2,63.0,67.0,8.0,71.0,71.8,72.0,72.0
Centre,LN220,2022/23,11,68.2,3.2,63.0,63.0,67.0,68.0,3.5,70.5,72.0,72.0,72.0
Centre,LN220,2023/24,11,65.5,5.1,56.0,58.0,63.5,67.0,4.0,67.5,71.0,72.0,73.0
Centre,LN230,2019/20,10,59.9,21.4,0.0,55.8,63.2,64.5,5.8,69.0,72.1,72.5,73.0
Centre,LN230,2020/21,19,62.8,16.6,0.0,56.8,63.5,67.0,6.5,70.0,72.2,73.1,74.0
Centre,LN230,2021/22,9,63.2,5.0,58.0,58.0,60.0,61.0,7.0,67.0,70.2,70.6,71.0
Centre,LN230,2022/23,11,62.9,6.4,53.0,55.0,57.5,63.0,10.0,67.5,70.0,71.0,72.0
Centre,LN230,2023/24,20,63.6,5.0,52.0,56.0,61.0,64.5,5.5,66.5,70.0,70.0,70.0
Centre,LN240,2019/20,2,64.5,3.5,62.0,62.5,63.2,64.5,2.5,65.8,66.5,66.8,67.0
Centre,LN240,2021/22,8,64.5,3.5,59.0,60.4,62.5,65.0,3.8,66.2,67.9,69.0,70.0
Centre,LN240,2022/23,5,67.2,4.3,62.0,62.4,63.0,70.0,7.0,70.0,70.6,70.8,71.0
Centre,LN240,2023/24,7,53.6,24.1,0.0,33.0,58.0,62.0,4.5,62.5,66.6,69.3,72.0
Centre,LN241,2020/21,9,64.0,4.3,57.0,58.6,62.0,65.0,5.0,67.0,68.4,69.2,70.0
Centre,LN241,2021/22,13,69.9,4.5,61.0,64.2,67.0,71.0,6.0,73.0,74.8,75.0,75.0
Centre,LN241,2022/23,17,63.8,9.2,48.0,50.8,58.0,65.0,12.0,70.0,73.8,75.4,77.0
Centre,LN241,2023/24,14,56.1,10.6,36.0,45.6,49.2,55.0,14.5,63.8,69.4,71.4,74.0
Centre,LN250,2019/20,17,64.3,16.7,0.0,64.6,67.0,68.0,3.0,70.0,71.0,71.2,72.0
Centre,LN250,2020/21,21,66.2,4.4,55.0,62.0,63.0,68.0,7.0,70.0,70.0,71.0,72.0
Centre,LN250,2021/22,12,66.2,11.0,32.0,66.0,66.8,69.0,3.5,70.2,71.9,72.9,74.0
Centre,LN250,2022/23,19,60.3,21.4,0.0,46.4,66.5,68.0,1.5,68.0,70.0,70.1,71.0
Centre,LN250,2023/24,13,60.8,19.1,0.0,53.0,63.0,68.0,7.0,70.0,70.0,70.4,71.0
Centre,LN251,2019/20,21,67.9,2.2,62.0,66.0,67.0,68.0,3.0,70.0,70.0,70.0,71.0
Centre,LN251,2020/21,24,59.9,19.3,0.0,49.7,61.8,65.5,8.2,70.0,71.0,71.0,71.0
Centre,LN251,2021/22,22,66.1,5.5,53.0,57.1,65.0,68.0,5.0,70.0,70.9,71.0,71.0
Centre,LN251,2022/23,21,67.9,3.0,62.0,63.0,66.0,68.0,4.0,70.0,71.0,71.0,71.0
Centre,LN251,2023/24,24,64.1,14.3,0.0,62.0,66.8,67.0,3.2,70.0,70.0,70.0,71.0
Centre,LN252,2019/20,12,63.9,14.1,20.0,62.4,66.0,67.0,4.0,70.0,70.9,71.5,72.0
Centre,LN252,2020/21,13,66.6,4.6,58.0,60.4,62.0,68.0,8.0,70.0,71.8,72.0,72.0
Centre,LN252,2021/22,13,62.0,19.1,0.0,58.6,63.0,68.0,7.0,70.0,70.8,71.0,71.0
Centre,LN252,2022/23,9,66.1,6.9,50.0,58.0,68.0,68.0,2.0,70.0,70.2,70.6,71.0
Centre,LN252,2023/24,10,68.1,4.3,57.0,66.0,67.2,69.0,2.8,70.0,71.2,72.1,73.0
Centre,LN253,2019/20,22,68.5,2.9,60.0,66.0,67.2,69.0,3.5,70.8,71.0,72.0,72.0
Centre,LN253,2020/21,26,67.1,5.5,50.0,61.0,66.0,69.5,4.0,70.0,71.0,71.0,73.0
Centre,LN253,2021/22,23,68.5,2.5,62.0,67.0,67.0,68.0,3.5,70.5,71.0,71.9,72.0
Centre,LN253,2022/23,21,68.7,3.4,56.0,66.0,68.0,70.0,2.0,70.0,71.0,72.0,73.0
Centre,LN253,2023/24,20,62.5,15.7,0.0,59.5,64.8,67.0,3.8,68.5,70.0,70.0,71.0
Centre,LN254,2019/20,20,67.4,3.0,60.0,62.9,66.8,68.0,3.2,70.0,70.0,70.0,71.0
Centre,LN254,2020/21,23,67.7,5.4,53.0,61.0,65.5,70.0,5.5,71.0,71.0,71.9,75.0
Centre,LN254,2021/22,21,65.2,15.1,0.0,66.0,66.0,68.0,4.0,70.0,71.0,71.0,72.0
Centre,LN254,2022/23,20,65.0,8.5,36.0,60.0,64.0,67.0,6.0,70.0,70.3,73.0,73.0
Centre,LN254,2023/24,25,62.6,14.0,0.0,56.4,62.0,67.0,8.0,70.0,70.0,70.0,70.0
Centre,LN270,2019/20,3,64.7,7.6,58.0,59.0,60.5,63.0,7.5,68.0,71.0,72.0,73.0
Centre,LN270,2020/21,10,65.9,3.8,57.0,62.4,65.0,67.0,3.0,68.0,69.1,69.6,70.0
Centre,LN270,2021/22,12,66.9,2.7,62.0,64.1,65.0,67.0,4.2,69.2,70.0,70.5,71.0
Centre,LN270,2022/23,15,67.0,3.8,58.0,62.8,66.0,67.0,2.0,68.0,72.0,72.3,73.0
Centre,LN270,2023/24,17,66.5,4.5,56.0,61.6,65.0,67.0,3.0,68.0,72.4,73.0,73.0
Centre,LN303,2023/24,2,61.5,6.4,57.0,57.9,59.2,61.5,4.5,63.8,65.1,65.5,66.0
Centre,LN320,2019/20,2,69.0,4.2,66.0,66.6,67.5,69.0,3.0,70.5,71.4,71.7,72.0
Centre,LN320,2022/23,7,67.9,4.8,61.0,63.4,65.0,68.0,6.0,71.0,74.0,74.0,74.0
Centre,LN320,2023/24,4,69.2,3.6,66.0,66.3,66.8,68.5,4.2,71.0,72.8,73.4,74.0
Centre,LN330,2019/20,2,73.5,2.1,72.0,72.3,72.8,73.5,1.5,74.2,74.7,74.9,75.0
Centre,LN330,2020/21,4,68.8,6.7,60.0,62.1,65.2,70.5,8.8,74.0,74.0,74.0,74.0
Centre,LN330,2021/22,8,63.2,9.2,48.0,52.2,57.0,65.5,13.0,70.0,71.5,73.2,75.0
Centre,LN330,2022/23,7,67.0,8.0,51.0,58.2,65.0,70.0,7.0,72.0,72.8,73.4,74.0
Centre,LN330,2023/24,5,64.0,7.3,56.0,56.8,58.0,64.0,10.0,68.0,71.6,72.8,74.0
Centre,LN340,2022/23,5,63.2,3.4,58.0,59.6,62.0,64.0,3.0,65.0,66.2,66.6,67.0
Centre,LN341,2023/24,13,69.5,3.0,63.0,65.0,69.0,70.0,2.0,71.0,71.8,72.8,74.0
Centre,LN342,2021/22,8,65.6,4.2,59.0,61.1,63.5,65.5,4.2,67.8,70.6,71.3,72.0
Centre,LN342,2023/24,13,67.8,3.5,61.0,62.2,67.0,70.0,3.0,70.0,70.0,70.4,71.0
LSE,LSE100,2021/22,1688,64.7,6.4,19.0,57.0,62.0,65.0,7.0,69.0,72.0,73.0,79.0
LSE,LSE100,2022/23,14,46.1,19.6,13.0,25.6,27.8,54.0,36.5,64.2,66.7,67.7,69.0
LSE,LSE100A,2022/23,375,67.3,6.1,30.0,61.0,65.0,69.0,6.0,71.0,73.0,74.0,79.0
LSE,LSE100A,2023/24,256,65.4,6.3,30.0,58.0,62.0,66.0,8.0,70.0,73.0,74.0,76.0
LSE,LSE100B,2022/23,691,66.9,6.9,29.0,58.0,63.0,68.0,9.0,72.0,74.0,75.0,79.0
LSE,LSE100B,2023/24,777,65.6,6.4,16.0,58.0,63.0,66.0,7.0,70.0,72.0,73.0,80.0
LSE,LSE100C,2022/23,974,66.0,6.9,25.0,57.0,63.0,67.0,8.0,71.0,73.0,75.0,78.0
LSE,LSE100C,2023/24,740,64.7,6.2,22.0,58.0,62.0,66.0,6.0,68.0,71.0,73.0,78.0
Mathematics,MA100,2019/20,603,63.1,15.6,0.0,44.0,53.0,65.0,21.0,74.0,83.0,85.0,97.0
Mathematics,MA100,2020/21,682,72.2,13.2,0.0,55.0,66.0,74.0,16.0,82.0,87.0,89.0,96.0
Mathematics,MA100,2021/22,478,60.9,18.5,0.0,40.0,52.0,64.0,23.0,75.0,80.0,85.0,97.0
Mathematics,MA100,2022/23,498,57.9,19.2,0.0,36.0,47.0,58.0,24.0,71.0,82.0,88.0,97.0
Mathematics,MA100,2023/24,413,59.9,20.6,0.0,40.0,45.0,62.0,31.0,76.0,86.0,89.4,99.0
Mathematics,MA102,2020/21,53,55.2,18.6,0.0,36.8,44.0,58.0,23.0,67.0,77.0,82.8,89.0
Mathematics,MA102,2021/22,42,42.7,16.9,0.0,22.3,39.2,46.5,11.5,50.8,59.7,60.9,83.0
Mathematics,MA102,2022/23,56,48.5,18.9,0.0,26.5,40.0,50.0,20.0,60.0,63.0,73.8,100.0
Mathematics,MA102,2023/24,68,51.7,19.4,0.0,27.4,40.8,55.0,22.5,63.2,73.6,78.0,90.0
Mathematics,MA103,2019/20,220,58.5,16.9,0.0,40.0,47.8,59.5,21.2,69.0,81.0,85.0,97.0
Mathematics,MA103,2020/21,193,61.2,18.6,0.0,40.0,49.0,61.0,28.0,77.0,83.0,87.4,94.0
Mathematics,MA103,2021/22,169,43.5,16.1,0.0,26.6,34.0,44.0,18.0,52.0,63.0,67.6,93.0
Mathematics,MA103,2022/23,178,53.9,20.7,0.0,27.0,42.0,57.0,27.0,69.0,78.0,82.0,100.0
Mathematics,MA103,2023/24,202,51.0,21.3,0.0,21.0,42.0,55.0,23.8,65.8,75.0,78.9,93.0
Mathematics,MA107,2019/20,450,68.4,14.8,9.0,49.0,58.2,70.0,20.8,79.0,86.0,90.5,99.0
Mathematics,MA107,2020/21,537,72.2,13.9,21.0,52.6,64.0,75.0,19.0,83.0,88.0,90.0,97.0
Mathematics,MA107,2021/22,532,76.0,15.1,1.0,53.1,71.0,81.0,15.0,86.0,89.0,90.0,95.0
Mathematics,MA107,2022/23,700,60.7,17.9,4.0,40.0,48.0,60.0,26.0,74.0,84.0,89.0,99.0
Mathematics,MA107,2023/24,471,63.8,16.2,6.0,42.0,52.0,66.0,24.0,76.0,85.0,88.0,97.0
Mathematics,MA108,2023/24,209,69.9,14.8,0.0,49.0,61.0,73.0,19.0,80.0,87.0,89.6,97.0
Mathematics,MA203,2019/20,179,75.8,16.1,15.0,54.8,65.0,79.0,24.0,89.0,94.0,97.0,100.0
